Data de lançamento;Empresa;Conta;Referência;Nº documento;Chave de lançamento;Segmento;Elemento PEP;Centro custo;Centro de lucro;Texto;Moeda interna 2;Montante em MI2;Moeda interna;Montante em moeda interna
6/30/2025;F055;622600;MONTHLY PROV;100160778;40;EXASERV_US;;200055;EXASERV_US;TAX FILING 06.25;EUR;691.12;USD;750.00
7/31/2025;F055;622600;MONTHLY PROV;100163206;40;EXASERV_US;;200055;EXASERV_US;AUDIT 07.2025;EUR;2,764.47;USD;3,000.00
7/31/2025;F055;622600;MONTHLY PROV;100163206;40;EXASERV_US;;200055;EXASERV_US;TAX FILING 07.25;EUR;691.12;USD;750.00
8/31/2025;F055;622600;MONTHLY PROV;100163207;40;EXASERV_US;;200055;EXASERV_US;AUDIT 08.2025;EUR;2,764.47;USD;3,000.00
8/31/2025;F055;622600;MONTHLY PROV;100163207;40;EXASERV_US;;200055;EXASERV_US;TAX FILING 08.25;EUR;691.12;USD;750.00
9/30/2025;F055;622600;MONTHLY PROV;100170565;40;EXASERV_US;;200055;EXASERV_US;AUDIT 09.2025;EUR;2,764.47;USD;3,000.00
9/30/2025;F055;622600;MONTHLY PROV;100170565;40;EXASERV_US;;200055;EXASERV_US;TAX FILING 09.25;EUR;691.12;USD;750.00
10/31/2025;F055;622600;MONTHLY PROV;100177016;40;EXASERV_US;;200055;EXASERV_US;AUDIT 10.2025;EUR;2,764.47;USD;3,000.00
10/31/2025;F055;622600;MONTHLY PROV;100177016;40;EXASERV_US;;200055;EXASERV_US;TAX FILING 10.25;EUR;691.12;USD;750.00
11/30/2025;F055;622600;MONTHLY PROV;100181778;40;EXASERV_US;;200055;EXASERV_US;AUDIT 11.2025;EUR;2,764.47;USD;3,000.00
11/30/2025;F055;622600;MONTHLY PROV;100181778;40;EXASERV_US;;200055;EXASERV_US;TAX FILING 11.25;EUR;691.12;USD;750.00
12/31/2025;F055;622600;MONTHLY PROV;100184785;40;EXASERV_US;;200055;EXASERV_US;AUDIT 12.2025;EUR;2,764.47;USD;3,000.00
12/31/2025;F055;622600;MONTHLY PROV;100184785;40;EXASERV_US;;200055;EXASERV_US;TAX FILING 12.25;EUR;691.12;USD;750.00
12/31/2025;F055;622600;;100184786;50;EXASERV_US;;600055;EXASERV_US;;EUR;-2,085.11;USD;-2,450.00
12/31/2025;F055;622600;;100184902;40;EXASERV_US;;600055;EXASERV_US;;EUR;2,085.11;USD;2,450.00
1/31/2026;F055;622600;MONTHLY PROV;100186923;40;EXASERV_US;;200055;EXASERV_US;AUDIT 01.2026;EUR;2,764.47;USD;3,000.00
1/31/2026;F055;622600;MONTHLY PROV;100186923;40;EXASERV_US;;200055;EXASERV_US;TAX FILING 01.26;EUR;691.12;USD;750.00
2/28/2026;F055;622600;MONTHLY PROV;100186924;40;EXASERV_US;;200055;EXASERV_US;AUDIT 02.2026;EUR;2,764.47;USD;3,000.00
2/28/2026;F055;622600;MONTHLY PROV;100186924;40;EXASERV_US;;200055;EXASERV_US;TAX FILING 02.26;EUR;691.12;USD;750.00
4/1/2025;F055;622600;1739;1900003090;40;EXASERV_US;;200055;EXASERV_US;;EUR;2,747.48;USD;2,971.40
4/14/2025;F055;622620;966549;1900003045;40;EXASERV_US;;100055;EXASERV_US;AGG LLP Immigration;EUR;533.98;USD;577.50
4/14/2025;F055;622620;966550;1900003046;40;EXASERV_US;;100055;EXASERV_US;AGG LLP Immigration;EUR;924.64;USD;1,000.00
4/14/2025;F055;622620;966552;1900003047;40;EXASERV_US;;100055;EXASERV_US;AGG LLP Immigration;EUR;924.64;USD;1,000.00
5/9/2025;F055;622620;968611;1900003099;40;EXASERV_US;;100055;EXASERV_US;AGG LLP Immigration;EUR;3,950.15;USD;4,492.50
5/9/2025;F055;622620;968609;1900003100;40;EXASERV_US;;100055;EXASERV_US;AGG LLP Immigration;EUR;30.77;USD;35.00
5/9/2025;F055;622620;968610;1900003101;40;EXASERV_US;;100055;EXASERV_US;AGG LLP Immigration;EUR;1,261.76;USD;1,435.00
6/1/2025;F055;622620;967843;1900003172;40;EXASERV_US;;100055;EXASERV_US;AGG LLP Immigration;EUR;57.32;USD;65.00
7/1/2025;F055;622620;;100163197;40;EXASERV_US;;300055;EXASERV_US;Anton F. Mertens;EUR;2,883.96;USD;3,380.00
7/31/2025;F055;622620;;100167905;50;CBL_100;EXASERV_US*ADMIN;;110;;EUR;-22,397.61;USD;-26,250.00
7/28/2025;F055;622620;2608512;1900003254;40;CBL_100;EXASERV_US*ADMIN;;110;MAZARS US TAX;EUR;22,397.61;USD;26,250.00
1/30/2026;F055;622620;2793274;1900003675;40;CBL_100;EXASERV_US*ADMIN;;110;MAZARS US TAX;EUR;13,360.60;USD;15,698.70
10/1/2025;F055;622620;;100174385;50;EXASERV_US;;200055;EXASERV_US;NILSON LAW;EUR;-12,390.38;USD;-14,547.54
10/30/2025;F055;622620;;100178458;50;EXASERV_US;;200055;EXASERV_US;NILSON LAW 10/2025;EUR;-9,358.18;USD;-10,987.44
12/1/2025;F055;622620;;100184787;50;EXASERV_US;;200055;EXASERV_US;NILSON LAW;EUR;-3,647.29;USD;-4,218.45
12/31/2025;F055;622620;;100184788;50;EXASERV_US;;200055;EXASERV_US;NILSON LAW;EUR;-11,923.08;USD;-14,009.62
4/4/2025;F055;622620;10641;1900003040;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;138.70;USD;150.00
4/1/2025;F055;622620;10124;1900003041;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;138.70;USD;150.00
5/6/2025;F055;622620;10815;1900003071;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;246.20;USD;280.00
6/10/2025;F055;622620;11090;1900003138;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;533.56;USD;605.00
7/14/2025;F055;622620;11351;1900003252;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;339.16;USD;397.50
8/12/2025;F055;622620;11658;1900003262;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;3,426.95;USD;4,016.39
9/16/2025;F055;622620;12023;1900003342;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;6,604.91;USD;7,700.00
9/16/2025;F055;622620;12024;1900003343;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;2,558.33;USD;2,982.50
9/16/2025;F055;622620;12025;1900003344;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;2,189.52;USD;2,552.54
9/16/2025;F055;622620;12026;1900003345;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;1,125.84;USD;1,312.50
10/7/2025;F055;622620;12223;1900003408;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;1,835.77;USD;2,155.38
10/7/2025;F055;622620;12220;1900003409;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;421.29;USD;494.64
10/7/2025;F055;622620;12226;1900003410;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;2,446.55;USD;2,872.50
10/7/2025;F055;622620;12225;1900003411;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;387.53;USD;455.00
10/7/2025;F055;622620;12224;1900003412;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;1,692.16;USD;1,986.76
10/7/2025;F055;622620;12222;1900003413;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;1,104.47;USD;1,296.76
10/7/2025;F055;622620;12221;1900003414;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;1,470.40;USD;1,726.40
11/18/2025;F055;622620;12630;1900003487;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;302.93;USD;350.00
11/18/2025;F055;622620;12631;1900003488;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;1,505.97;USD;1,740.00
11/18/2025;F055;622620;12632;1900003489;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;385.15;USD;445.00
11/18/2025;F055;622620;12633;1900003490;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;1,457.03;USD;1,683.45
12/18/2025;F055;622620;13191;1900003555;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;582.05;USD;673.20
12/18/2025;F055;622620;13190;1900003556;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;766.56;USD;886.60
12/18/2025;F055;622620;13189;1900003557;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;291.03;USD;336.60
12/18/2025;F055;622620;13188;1900003558;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;9,646.74;USD;11,157.42
12/18/2025;F055;622620;13187;1900003559;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;51.88;USD;60.00
12/18/2025;F055;622620;13186;1900003560;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;677.24;USD;783.30
12/18/2025;F055;622620;13185;1900003561;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;97.27;USD;112.50
1/21/2026;F055;622620;13384;1900003637;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;925.53;USD;1,087.50
1/21/2026;F055;622620;13385;1900003638;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;9,716.60;USD;11,417.00
1/21/2026;F055;622620;13386;1900003639;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;52.39;USD;61.56
1/26/2026;F055;622620;13434;1900003640;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;507.74;USD;596.60
1/26/2026;F055;622620;13435;1900003641;40;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;1,027.02;USD;1,206.75
4/1/2025;F055;622620;10124;3300000118;50;EXASERV_US;;500055;EXASERV_US;NILSON LAW - JEAN DIDIER;EUR;-138.70;USD;-150.00
9/30/2025;F055;622620;25027017;1900003366;40;EXASERV_US;;300055;EXASERV_US;Park Evaluations;EUR;149.05;USD;175.00
4/30/2025;F055;625100;;100153897;40;EXASERV_US;;600055;EXASERV_US;;EUR;1,886.40;USD;2,040.14
4/30/2025;F055;625100;46951   1;100154694;40;CBL_100;EXASERV_US*BUSINESS;;110;3170/46951/Miscellaneous;EUR;311.61;USD;354.40
4/30/2025;F055;625100;46296   1;100154695;40;CBL_100;EXASERV_US*ADMIN;;110;3373/46296/Miscellaneous;EUR;52.75;USD;59.99
5/31/2025;F055;625100;;100158513;40;EXASERV_US;;600055;EXASERV_US;;EUR;2,005.65;USD;2,274.21
5/31/2025;F055;625100;;100158514;50;EXASERV_US;;600055;EXASERV_US;;EUR;-1,102.39;USD;-1,250.00
5/31/2025;F055;625100;46869   1;100158705;40;CBL_100;EXASERV_US*ADMIN;;110;3373/46869/Miscellaneous;EUR;52.90;USD;59.99
5/31/2025;F055;625100;46869   1;100158705;40;CBL_100;EXASERV_US*ADMIN;;110;3373/46869/Miscellaneous;EUR;185.18;USD;209.97
5/31/2025;F055;625100;47542   1;100158706;40;CBL_100;EXASERV_US*BUSINESS;;110;60021613/47542/Taxi;EUR;107.95;USD;122.41
5/31/2025;F055;625100;47542   1;100158706;40;CBL_100;EXASERV_US*BUSINESS;;110;60021613/47542/Taxi;EUR;30.62;USD;34.72
5/31/2025;F055;625100;47542   1;100158706;40;CBL_100;EXASERV_US*BUSINESS;;110;60021613/47542/Taxi;EUR;31.93;USD;36.21
5/31/2025;F055;625100;47542   1;100158706;40;CBL_100;EXASERV_US*BUSINESS;;110;60021613/47542/Taxi;EUR;99.66;USD;113.00
5/31/2025;F055;625100;47542   1;100158706;40;CBL_100;EXASERV_US*BUSINESS;;110;60021613/47542/Taxi;EUR;56.05;USD;63.55
5/31/2025;F055;625100;47542   1;100158706;40;CBL_100;EXASERV_US*BUSINESS;;110;60021613/47542/Taxi;EUR;29.61;USD;33.57
5/31/2025;F055;625100;47542   1;100158706;40;CBL_100;EXASERV_US*BUSINESS;;110;60021613/47542/Taxi;EUR;27.92;USD;31.66
5/31/2025;F055;625100;47542   1;100158706;40;CBL_100;EXASERV_US*BUSINESS;;110;60021613/47542/Taxi;EUR;101.14;USD;114.68
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Airfare;EUR;482.38;USD;546.97
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Per Diem personnal Car mileage;EUR;24.69;USD;28.00
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Taxi;EUR;28.86;USD;32.72
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Per Diem personnal Car mileage;EUR;49.39;USD;56.00
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Taxi;EUR;6.88;USD;7.80
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Taxi;EUR;28.21;USD;31.99
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Taxi;EUR;28.48;USD;32.29
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Miscellaneous;EUR;78.45;USD;88.95
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Miscellaneous;EUR;220.48;USD;250.00
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Parking;EUR;17.64;USD;20.00
5/31/2025;F055;625100;47311   1;100158708;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/47311/Parking;EUR;52.91;USD;60.00
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;59.68;USD;67.68
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;53.29;USD;60.43
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;49.10;USD;55.68
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;34.46;USD;39.07
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;68.05;USD;77.16
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Postage;EUR;23.18;USD;26.28
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;33.66;USD;38.17
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;36.33;USD;41.19
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Postage;EUR;0.47;USD;0.53
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;44.94;USD;50.96
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;28.25;USD;32.03
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Postage;EUR;23.56;USD;26.72
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;29.51;USD;33.46
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;54.80;USD;62.14
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;33.75;USD;38.27
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;30.05;USD;34.07
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;32.64;USD;37.01
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Postage;EUR;0.47;USD;0.53
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;55.62;USD;63.07
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Postage;EUR;36.08;USD;40.91
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;34.44;USD;39.05
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Miscellaneous;EUR;67.86;USD;76.95
5/31/2025;F055;625100;46870   1;100158709;40;CBL_100;EXASERV_US*ADMIN;;110;3093/46870/Postage;EUR;27.14;USD;30.77
5/31/2025;F055;625100;47541   1;100158711;40;CBL_100;EXASERV_US*BUSINESS;;110;60021613/47541/Miscellaneous;EUR;2,469.35;USD;2,800.00
5/31/2025;F055;625100;47313   1;100158714;40;CBL_100;EXASERV_US*ADMIN;;110;3243/47313/Car Rental;EUR;247.15;USD;280.24
5/31/2025;F055;625100;47313   1;100158714;40;CBL_100;EXASERV_US*ADMIN;;110;3243/47313/Parking;EUR;29.76;USD;33.74
5/31/2025;F055;625100;47727   1;100158715;40;CBL_100;EXASERV_US*ADMIN;;110;3243/47727/Parking;EUR;22.05;USD;25.00
5/31/2025;F055;625100;47727   1;100158715;40;CBL_100;EXASERV_US*ADMIN;;110;3243/47727/Car Rental;EUR;109.43;USD;124.08
5/31/2025;F055;625100;47727   1;100158715;40;CBL_100;EXASERV_US*ADMIN;;110;3243/47727/Parking;EUR;16.05;USD;18.20
6/30/2025;F055;625100;;100162557;40;EXASERV_US;;600055;EXASERV_US;;EUR;1,380.72;USD;1,618.19
6/30/2025;F055;625100;;100162558;50;EXASERV_US;;600055;EXASERV_US;;EUR;-639.93;USD;-750.00
6/30/2025;F055;625100;47702   1;100162670;40;CBL_100;EXASERV_US*ADMIN;;110;3373/47702/Miscellaneous;EUR;51.19;USD;59.99
7/31/2025;F055;625100;;100167927;40;EXASERV_US;;600055;EXASERV_US;;EUR;2,465.02;USD;2,889.00
7/31/2025;F055;625100;;100167933;50;EXASERV_US;;600055;EXASERV_US;;EUR;-1,576.79;USD;-1,848.00
7/31/2025;F055;625100;49249   1;100170149;40;CBL_100;EXA*INGERSOLL_RAND_ONB_2;;110;3167/49249/Per Diem personnal Car mileage;EUR;206.03;USD;235.90
7/31/2025;F055;625100;49249   1;100170149;40;CBL_100;EXA*INGERSOLL_RAND_ONB_2;;110;3167/49249/Per Diem personnal Car mileage;EUR;206.03;USD;235.90
7/31/2025;F055;625100;48499   1;100170150;40;CBL_100;EXASERV_US*ADMIN;;110;3373/48499/Miscellaneous;EUR;113.23;USD;129.65
7/31/2025;F055;625100;48499   1;100170150;40;CBL_100;EXASERV_US*ADMIN;;110;3373/48499/Miscellaneous;EUR;52.39;USD;59.99
7/31/2025;F055;625100;48499   1;100170150;40;CBL_100;EXASERV_US*ADMIN;;110;3373/48499/Miscellaneous;EUR;196.51;USD;225.00
7/31/2025;F055;625100;48499   1;100170150;40;CBL_100;EXASERV_US*ADMIN;;110;3373/48499/Miscellaneous;EUR;261.14;USD;299.00
8/31/2025;F055;625100;49372   1;100170154;40;CBL_100;EXASERV_US*ADMIN;;110;3373/49372/Miscellaneous;EUR;51.46;USD;59.99
8/31/2025;F055;625100;49372   1;100170154;40;CBL_100;EXASERV_US*ADMIN;;110;3373/49372/Postage;EUR;55.88;USD;65.15
8/31/2025;F055;625100;49515   1;100170155;40;CBL_100;EXASERV_US*ADMIN;;110;60031973/49515/Miscellaneous;EUR;16.94;USD;19.75
8/31/2025;F055;625100;49317   1;100170287;40;CBL_100;EXASERV_US*ADMIN;;110;60031916/49317/Airfare;EUR;686.19;USD;799.96
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;12.05;USD;14.14
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;11.89;USD;13.96
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;11.80;USD;13.85
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;12.16;USD;14.28
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;13.16;USD;15.45
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;51.62;USD;60.61
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;50.53;USD;59.33
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;16.44;USD;19.30
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;25.04;USD;29.40
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;74.84;USD;87.87
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;55.82;USD;65.54
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;43.62;USD;51.21
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;24.52;USD;28.79
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;68.00;USD;79.84
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;18.38;USD;21.58
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;130.13;USD;152.79
9/30/2025;F055;625100;49318   1;100174185;40;CBL_100;EXASERV_US*ADMIN;;110;3093/49318/Miscellaneous;EUR;36.41;USD;42.75
9/30/2025;F055;625100;50638   1;100174186;40;CBL_100;EXASERV_US*ADMIN;;110;3373/50638/Miscellaneous;EUR;51.09;USD;59.99
9/30/2025;F055;625100;;100174188;40;EXASERV_US;;600055;EXASERV_US;;EUR;3,347.01;USD;3,929.72
9/30/2025;F055;625100;;100174189;50;EXASERV_US;;600055;EXASERV_US;;EUR;-1,916.36;USD;-2,250.00
10/31/2025;F055;625100;;100177001;40;EXASERV_US;;600055;EXASERV_US;;EUR;1,287.76;USD;1,511.95
10/31/2025;F055;625100;;100177002;40;EXASERV_US;;600055;EXASERV_US;;EUR;51.10;USD;60.00
10/31/2025;F055;625100;51131   1;100178360;40;CBL_100;EXASERV_US*ADMIN;;110;60031916/51131/Taxi;EUR;43.59;USD;50.35
10/31/2025;F055;625100;51131   1;100178360;40;CBL_100;EXASERV_US*ADMIN;;110;60031916/51131/Per Diem personnal Car mileage;EUR;41.20;USD;47.60
10/31/2025;F055;625100;51131   1;100178360;40;CBL_100;EXASERV_US*ADMIN;;110;60031916/51131/Taxi;EUR;13.58;USD;15.69
10/31/2025;F055;625100;51131   1;100178360;40;CBL_100;EXASERV_US*ADMIN;;110;60031916/51131/Miscellaneous;EUR;1,317.29;USD;1,522.00
10/31/2025;F055;625100;51131   1;100178360;40;CBL_100;EXASERV_US*ADMIN;;110;60031916/51131/Taxi;EUR;34.73;USD;40.13
10/31/2025;F055;625100;51131   1;100178360;40;CBL_100;EXASERV_US*ADMIN;;110;60031916/51131/Taxi;EUR;39.81;USD;46.00
10/31/2025;F055;625100;51131   1;100178360;40;CBL_100;EXASERV_US*ADMIN;;110;60031916/51131/Parking;EUR;79.63;USD;92.00
10/31/2025;F055;625100;51365   1;100178361;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/51365/Airfare;EUR;776.32;USD;896.96
10/31/2025;F055;625100;51365   1;100178361;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/51365/Taxi;EUR;33.83;USD;39.09
10/31/2025;F055;625100;51365   1;100178361;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/51365/Taxi;EUR;21.09;USD;24.37
10/31/2025;F055;625100;51365   1;100178361;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/51365/Taxi;EUR;13.13;USD;15.17
10/31/2025;F055;625100;51365   1;100178361;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/51365/Per Diem personnal Car mileage;EUR;51.50;USD;59.50
10/31/2025;F055;625100;51365   1;100178361;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/51365/Parking;EUR;69.24;USD;80.00
10/31/2025;F055;625100;51365   1;100178361;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/51365/Taxi;EUR;12.95;USD;14.96
10/31/2025;F055;625100;51365   1;100178361;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/51365/Taxi;EUR;13.56;USD;15.67
10/31/2025;F055;625100;51365   1;100178361;40;CBL_100;EXASERV_US*BUSINESS;;110;3111/51365/Taxi;EUR;14.24;USD;16.45
10/31/2025;F055;625100;51532   1;100178452;40;CBL_100;EXASERV_US*ADMIN;;110;3093/51532/Postage;EUR;21.72;USD;25.06
10/31/2025;F055;625100;51532   1;100178452;40;CBL_100;EXASERV_US*ADMIN;;110;3093/51532/Postage;EUR;13.87;USD;16.03
10/31/2025;F055;625100;51532   1;100178452;40;CBL_100;EXASERV_US*ADMIN;;110;3093/51532/Postage;EUR;17.96;USD;20.75
10/31/2025;F055;625100;51532   1;100178452;40;CBL_100;EXASERV_US*ADMIN;;110;3093/51532/Postage;EUR;174.72;USD;201.87
10/31/2025;F055;625100;51532   1;100178452;40;CBL_100;EXASERV_US*ADMIN;;110;3093/51532/Postage;EUR;18.94;USD;21.88
10/31/2025;F055;625100;51532   1;100178452;40;CBL_100;EXASERV_US*ADMIN;;110;3093/51532/Miscellaneous;EUR;51.27;USD;59.24
10/31/2025;F055;625100;51532   1;100178452;40;CBL_100;EXASERV_US*ADMIN;;110;3093/51532/Miscellaneous;EUR;137.30;USD;158.64
10/31/2025;F055;625100;51532   1;100178452;40;CBL_100;EXASERV_US*ADMIN;;110;3093/51532/Miscellaneous;EUR;58.24;USD;67.29
